time_stamp,height_baro_1,height_baro_2,temperature_baro_1,temperature_baro_2,acceleration_x_imu_1,acceleration_y_imu_1,acceleration_z_imu_1,acceleration_x_imu_2,acceleration_y_imu_2,acceleration_z_imu_2,gyro_x_imu_1,gyro_y_imu_1,gyro_z_imu_1,gyro_x_imu_2,gyro_y_imu_2,gyro_z_imu_2,recovery_pressure_a,recovery_pressure_b
38.976323,235.73569286742145,232.91237667960036,32.75727081298828,33.059207916259766,-87.67912087912089,2.5441318681318683,-3.1334505494505493,-84.27257142857142,1.4373626373626376,4.254593406593407,-97.0001220703125,4.4708251953125,-2.20489501953125,-95.16143798828125,2.2125244140625,-1.2969970703125,-28640,-28672
38.978128,235.73569286742145,232.91237667960036,32.75727081298828,33.059207916259766,-87.67912087912089,2.5441318681318683,-3.1334505494505493,-84.27257142857142,1.4373626373626376,4.254593406593407,-97.0001220703125,4.4708251953125,-2.20489501953125,-95.16143798828125,2.2125244140625,-1.2969970703125,-28640,-28672
39.01814,242.54420857010967,240.53199774630156,32.75954055786133,33.059207916259766,-85.86804395604396,-3.3418681318681323,-3.701208791208791,-85.53745054945054,-2.486637362637363,1.7895164835164834,-80.0018310546875,8.53729248046875,-3.662109375,-92.17071533203125,0.6103515625,-2.8228759765625,-28658,-28825
39.058152,249.6152291715391,247.50221572045479,32.76408004760742,33.06148910522461,-84.70378021978021,3.58621978021978,-0.5246373626373626,-84.88345054945054,2.8316043956043955,2.659120879120879,-77.96478271484375,2.52532958984375,-5.3558349609375,-68.70269775390625,5.11932373046875,-2.471923828125,-28522,-28733
39.059959,249.6152291715391,247.50221572045479,32.76408004760742,33.06148910522461,-84.70378021978021,3.58621978021978,-0.5246373626373626,-84.88345054945054,2.8316043956043955,2.659120879120879,-77.96478271484375,2.52532958984375,-5.3558349609375,-68.70269775390625,5.11932373046875,-2.471923828125,-28641,-28871
39.099971,256.13032845734847,253.8223858516224,32.76634979248047,33.06604766845703,-84.79002197802198,-0.8336703296703297,2.0913626373626375,-83.47483516483517,0.7186813186813188,1.078021978021978,-63.0035400390625,-0.93841552734375,-6.2408447265625,-49.99542236328125,0.823974609375,-3.66973876953125,-28487,-28788
39.139984,262.9522922141696,261.4123665871374,32.76861953735352,33.06832504272461,-84.35162637362637,-1.0852087912087913,2.881912087912088,-82.90707692307693,1.997934065934066,0.14373626373626375,-52.7801513671875,-5.21087646484375,-4.2724609375,-62.35504150390625,-2.2735595703125,-3.387451171875,-28551,-28997
39.141788,262.9522922141696,261.4123665871374,32.76861953735352,33.06832504272461,-84.35162637362637,-1.0852087912087913,2.881912087912088,-82.90707692307693,1.997934065934066,0.14373626373626375,-52.7801513671875,-5.21087646484375,-4.2724609375,-62.35504150390625,-2.2735595703125,-3.387451171875,-28551,-28997
39.1818,269.880422142093,268.41014509601024,32.7708854675293,33.07516098022461,-85.11342857142857,-2.0123076923076924,3.1981318681318682,-80.6647912087912,1.2720659340659342,5.210439560439561,-36.26251220703125,-6.0577392578125,-4.28009033203125,-61.6607666015625,-11.4288330078125,-3.19671630859375,-28474,-28708
39.314882,295.24936758142087,292.86384717902354,32.77769470214844,33.08199691772461,-83.03643956043956,1.4014285714285715,-5.296681318681319,-80.75821978021978,-0.919912087912088,5.533846153846154,-105.73577880859375,-0.54931640625,-1.220703125,-100.39520263671875,2.50244140625,0.4730224609375,-28669,-28840
