,time_stamp,baro_1,baro_2,height_baro_1,height_baro_2,temperature_baro_1,temperature_baro_2,acceleration_x_imu_1,acceleration_y_imu_1,acceleration_z_imu_1,acceleration_x_imu_2,acceleration_y_imu_2,acceleration_z_imu_2,gyro_x_imu_1,gyro_y_imu_1,gyro_z_imu_1,gyro_x_imu_2,gyro_y_imu_2,gyro_z_imu_2
123337,293.500083,0.943144,0.9431441,39440.12873509071,39440.12863642944,45.78819,43.955074,-9.644703296703296,0.1078021978021978,0.4168351648351648,-9.659076923076924,0.2012307692307692,0.5533846153846155,25.44403076171875,-1.21307373046875,-4.33349609375,24.84130859375,-0.46539306640625,-3.23486328125
123338,293.540046,0.9431935,0.9431101,39440.07989880002,39440.16218174776,45.79989,43.950428,-9.558461538461538,0.0862417582417582,0.5318241758241758,-9.465032967032968,0.114989010989011,0.3305934065934066,26.67236328125,-0.90789794921875,-2.6397705078125,26.43585205078125,0.75531005859375,-2.57110595703125
123339,293.580047,0.9432738,0.9431656,39440.000679897734,39440.1074244541,45.797546,43.948105,-9.350043956043956,-0.0431208791208791,0.3377802197802198,-9.31410989010989,0.0287472527472527,0.3809010989010989,27.38189697265625,-0.42724609375,-2.5482177734375,27.4658203125,0.06103515625,-3.3416748046875
123340,293.620094,0.9432911,0.9431826,39439.98361352663,39440.09065247171,45.79989,43.950428,-9.170373626373626,-0.0287472527472527,0.2946593406593407,-9.156,0.0574945054945055,0.3809010989010989,28.86962890625,0.030517578125,-1.434326171875,29.327392578125,0.48065185546875,0.22125244140625
123341,293.660073,0.9432645,0.9431898,39440.00985441006,39440.083549117655,45.804565,43.948105,-9.041010989010989,-0.2587252747252747,0.4096483516483516,-9.120065934065934,-0.2371648351648352,0.3809010989010989,30.09033203125,0.96893310546875,-0.64849853515625,30.5328369140625,-0.274658203125,0.29754638671875
123342,293.700126,0.9432595,0.9432626,39440.01478697384,39440.01172878181,45.802227,43.95972,-8.8829010989011,-0.2227912087912087,0.4168351648351648,-8.926021978021978,-0.1293626373626373,0.539010989010989,32.1502685546875,0.99945068359375,1.495361328125,31.92138671875,1.0528564453125,1.7547607421875
123343,293.746728,0.9433205,0.94322375,39439.95461114201,39440.05005542176,45.802227,43.95275,-8.911648351648353,-0.2659120879120879,0.1796703296703297,-8.79665934065934,-0.1293626373626373,0.3880879120879121,32.99713134765625,0.99945068359375,2.69317626953125,34.1644287109375,2.0599365234375,2.838134765625
123344,293.78003,0.9432767,0.94325055,39439.99781904328,39440.023616315884,45.804565,43.95972,-8.890087912087912,-0.2874725274725275,0.0215604395604395,-8.8829010989011,-0.1293626373626373,0.3162197802197802,35.43853759765625,1.76239013671875,2.6397705078125,35.09521484375,2.0294189453125,4.09698486328125
123345,293.82003,0.94333055,0.9432577,39439.94469722942,39440.016562701996,45.806904,43.957397,-8.818219780219781,-0.1652967032967033,0.0862417582417582,-8.940395604395604,-0.1365494505494505,0.1293626373626373,36.5753173828125,0.8697509765625,3.60107421875,36.5447998046875,2.0751953125,3.5858154296875
123346,293.860031,0.9433743,0.9433109,39439.90154064615,39439.96408122795,45.804565,43.95972,-8.990703296703296,-0.1868571428571429,0.1006153846153846,-8.961956043956045,0.0718681318681318,0.1365494505494505,37.353515625,1.65557861328125,4.2572021484375,37.40692138671875,1.96075439453125,4.4097900390625
123347,293.900098,0.9433793,0.94335664,39439.89660856839,39439.91896091419,45.806904,43.95275,-8.926021978021978,-0.194043956043956,0.1509230769230769,-8.86134065934066,0.1221758241758241,0.1437362637362637,38.23089599609375,2.15911865234375,4.87518310546875,38.85650634765625,2.044677734375,5.859375
123348,293.940044,0.94334484,0.9433929,39439.930600878055,39439.88319342398,45.802227,43.95275,-8.775098901098902,0.0646813186813186,0.1652967032967033,-8.854153846153848,0.0143736263736263,0.079054945054945,38.360595703125,1.79290771484375,6.134033203125,39.1845703125,2.58636474609375,6.3629150390625
